Parameters 
Historical Customer:,110, Wait:,5.0, Average Shopping:,55.0, Queue:,2,
Values:,
Queue 1 amount:,120, at 5,:34,
Queue 0 amount:,119, at 5,:36,
Queue 1 amount:,120, at 5,:36,
Queue 0 amount:,119, at 5,:38,
Queue 1 amount:,119, at 5,:38,
Queue 0 amount:,119, at 5,:40,
Queue 1 amount:,119, at 5,:40,
Queue 0 amount:,118, at 5,:42,
Queue 1 amount:,118, at 5,:42,
Queue 0 amount:,117, at 5,:44,
Queue 1 amount:,118, at 5,:44,
Queue 0 amount:,117, at 5,:46,
Queue 1 amount:,117, at 5,:46,
Queue 0 amount:,117, at 5,:48,
Queue 1 amount:,116, at 5,:48,
Queue 0 amount:,116, at 5,:50,
Queue 1 amount:,116, at 5,:50,
Queue 0 amount:,115, at 5,:52,
Queue 1 amount:,115, at 5,:52,
Queue 0 amount:,115, at 5,:54,
Queue 1 amount:,115, at 5,:54,
Queue 0 amount:,116, at 5,:56,
Queue 1 amount:,115, at 5,:56,
Queue 0 amount:,116, at 5,:58,
Queue 1 amount:,115, at 5,:58,
Queue 0 amount:, 116, at 6,:00,
Queue 1 amount:, 115, at 6,:00,
Queue 0 amount:, 116, at 6,:02,
Queue 1 amount:, 114, at 6,:02,
Queue 0 amount:, 116, at 6,:04,
Queue 1 amount:, 114, at 6,:04,
Queue 0 amount:, 116, at 6,:06,
Queue 1 amount:, 115, at 6,:06,
Queue 0 amount:, 116, at 6,:08,
Queue 1 amount:, 115, at 6,:08,
Queue 0 amount:,116, at 6,:10,
Queue 1 amount:,116, at 6,:10,
Queue 0 amount:,116, at 6,:12,
Queue 1 amount:,115, at 6,:12,
Queue 0 amount:,116, at 6,:14,
Queue 1 amount:,114, at 6,:14,
Queue 0 amount:,116, at 6,:16,
Queue 1 amount:,115, at 6,:16,
Queue 0 amount:,115, at 6,:18,
Queue 1 amount:,114, at 6,:18,
Queue 0 amount:,118, at 6,:20,
Queue 1 amount:,118, at 6,:20,
Queue 0 amount:,117, at 6,:22,
Queue 1 amount:,118, at 6,:22,
Queue 0 amount:,116, at 6,:24,
Queue 1 amount:,118, at 6,:24,
Queue 0 amount:,120, at 6,:26,
Queue 1 amount:,120, at 6,:26,
Queue 0 amount:,119, at 6,:28,
Queue 1 amount:,120, at 6,:28,
Queue 0 amount:,122, at 6,:30,
Queue 1 amount:,122, at 6,:30,
Queue 0 amount:,121, at 6,:32,
Queue 1 amount:,122, at 6,:32,
Queue 0 amount:,121, at 6,:34,
Queue 1 amount:,121, at 6,:34,
Queue 0 amount:,122, at 6,:36,
Queue 1 amount:,121, at 6,:36,
Queue 0 amount:,122, at 6,:38,
Queue 1 amount:,121, at 6,:38,
Queue 0 amount:,122, at 6,:40,
Queue 1 amount:,122, at 6,:40,
Queue 0 amount:,121, at 6,:42,
Queue 1 amount:,121, at 6,:42,
Queue 0 amount:,121, at 6,:44,
Queue 1 amount:,121, at 6,:44,
Queue 0 amount:,123, at 6,:46,
Queue 1 amount:,123, at 6,:46,
Queue 0 amount:,123, at 6,:48,
Queue 1 amount:,122, at 6,:48,
Queue 0 amount:,122, at 6,:50,
Queue 1 amount:,121, at 6,:50,
Queue 0 amount:,122, at 6,:52,
Queue 1 amount:,121, at 6,:52,
Queue 0 amount:,122, at 6,:54,
Queue 1 amount:,120, at 6,:54,
Queue 0 amount:,123, at 6,:56,
Queue 1 amount:,122, at 6,:56,
Queue 0 amount:,122, at 6,:58,
Queue 1 amount:,122, at 6,:58,
Queue 0 amount:, 122, at 7,:00,
Queue 1 amount:, 122, at 7,:00,
Queue 0 amount:, 121, at 7,:02,
Queue 1 amount:, 122, at 7,:02,
Queue 0 amount:, 120, at 7,:04,
Queue 1 amount:, 121, at 7,:04,
Queue 0 amount:, 120, at 7,:06,
Queue 1 amount:, 121, at 7,:06,
Queue 0 amount:, 119, at 7,:08,
Queue 1 amount:, 121, at 7,:08,
Queue 0 amount:,121, at 7,:10,
Queue 1 amount:,120, at 7,:10,
Queue 0 amount:,120, at 7,:12,
Queue 1 amount:,119, at 7,:12,
Queue 0 amount:,120, at 7,:14,
Queue 1 amount:,119, at 7,:14,
Queue 0 amount:,120, at 7,:16,
Queue 1 amount:,119, at 7,:16,
Queue 0 amount:,120, at 7,:18,
Queue 1 amount:,118, at 7,:18,
Queue 0 amount:,119, at 7,:20,
Queue 1 amount:,117, at 7,:20,
Queue 0 amount:,119, at 7,:22,
Queue 1 amount:,117, at 7,:22,
Queue 0 amount:,118, at 7,:24,
Queue 1 amount:,116, at 7,:24,
Queue 0 amount:,117, at 7,:26,
Queue 1 amount:,115, at 7,:26,
Queue 0 amount:,117, at 7,:28,
Queue 1 amount:,115, at 7,:28,
Queue 0 amount:,117, at 7,:30,
Queue 1 amount:,116, at 7,:30,
Queue 0 amount:,117, at 7,:32,
Queue 1 amount:,116, at 7,:32,
Queue 0 amount:,116, at 7,:34,
Queue 1 amount:,116, at 7,:34,
Queue 0 amount:,117, at 7,:36,
Queue 1 amount:,117, at 7,:36,
Queue 0 amount:,116, at 7,:38,
Queue 1 amount:,116, at 7,:38,
Queue 0 amount:,117, at 7,:40,
Queue 1 amount:,117, at 7,:40,
Queue 0 amount:,116, at 7,:42,
Queue 1 amount:,117, at 7,:42,
Queue 0 amount:,116, at 7,:44,
Queue 1 amount:,117, at 7,:44,
Queue 0 amount:,117, at 7,:46,
Queue 1 amount:,116, at 7,:46,
Queue 0 amount:,117, at 7,:48,
Queue 1 amount:,115, at 7,:48,
Queue 0 amount:,119, at 7,:50,
Queue 1 amount:,118, at 7,:50,
Queue 0 amount:,118, at 7,:52,
Queue 1 amount:,117, at 7,:52,
Queue 0 amount:,118, at 7,:54,
Queue 1 amount:,117, at 7,:54,
Queue 0 amount:,119, at 7,:56,
Queue 1 amount:,118, at 7,:56,
Queue 0 amount:,119, at 7,:58,
Queue 1 amount:,118, at 7,:58,
Queue 0 amount:, 118, at 8,:00,
Queue 1 amount:, 118, at 8,:00,
Queue 0 amount:, 118, at 8,:02,
Queue 1 amount:, 118, at 8,:02,
Queue 0 amount:, 117, at 8,:04,
Queue 1 amount:, 117, at 8,:04,
Queue 0 amount:, 117, at 8,:06,
Queue 1 amount:, 117, at 8,:06,
Queue 0 amount:, 116, at 8,:08,
Queue 1 amount:, 116, at 8,:08,
Queue 0 amount:,117, at 8,:10,
Queue 1 amount:,116, at 8,:10,
Queue 0 amount:,116, at 8,:12,
Queue 1 amount:,115, at 8,:12,
Queue 0 amount:,116, at 8,:14,
Queue 1 amount:,114, at 8,:14,
Queue 0 amount:,115, at 8,:16,
Queue 1 amount:,115, at 8,:16,
Queue 0 amount:,114, at 8,:18,
Queue 1 amount:,115, at 8,:18,
Queue 0 amount:,116, at 8,:20,
Queue 1 amount:,116, at 8,:20,
Queue 0 amount:,115, at 8,:22,
Queue 1 amount:,115, at 8,:22,
Queue 0 amount:,115, at 8,:24,
Queue 1 amount:,114, at 8,:24,
Queue 0 amount:,117, at 8,:26,
Queue 1 amount:,117, at 8,:26,
Queue 0 amount:,117, at 8,:28,
Queue 1 amount:,116, at 8,:28,
Queue 0 amount:,122, at 8,:30,
Queue 1 amount:,122, at 8,:30,
Queue 0 amount:,121, at 8,:32,
Queue 1 amount:,122, at 8,:32,
Queue 0 amount:,120, at 8,:34,
Queue 1 amount:,122, at 8,:34,
Queue 0 amount:,124, at 8,:36,
Queue 1 amount:,123, at 8,:36,
Queue 0 amount:,124, at 8,:38,
Queue 1 amount:,122, at 8,:38,
Queue 0 amount:,126, at 8,:40,
Queue 1 amount:,125, at 8,:40,
Queue 0 amount:,125, at 8,:42,
Queue 1 amount:,125, at 8,:42,
Queue 0 amount:,125, at 8,:44,
Queue 1 amount:,124, at 8,:44,
Queue 0 amount:,125, at 8,:46,
Queue 1 amount:,125, at 8,:46,
Queue 0 amount:,125, at 8,:48,
Queue 1 amount:,125, at 8,:48,
Queue 0 amount:,126, at 8,:50,
Queue 1 amount:,125, at 8,:50,
Queue 0 amount:,126, at 8,:52,
Queue 1 amount:,125, at 8,:52,
Queue 0 amount:,125, at 8,:54,
Queue 1 amount:,125, at 8,:54,
Queue 0 amount:,125, at 8,:56,
Queue 1 amount:,125, at 8,:56,
Queue 0 amount:,125, at 8,:58,
Queue 1 amount:,125, at 8,:58,
Queue 0 amount:, 124, at 9,:00,
Queue 1 amount:, 124, at 9,:00,
Queue 0 amount:, 124, at 9,:02,
Queue 1 amount:, 124, at 9,:02,
Queue 0 amount:, 123, at 9,:04,
Queue 1 amount:, 124, at 9,:04,
Queue 0 amount:, 125, at 9,:06,
Queue 1 amount:, 124, at 9,:06,
Queue 0 amount:, 125, at 9,:08,
Queue 1 amount:, 124, at 9,:08,
Queue 0 amount:,124, at 9,:10,
Queue 1 amount:,124, at 9,:10,
Queue 0 amount:,124, at 9,:12,
Queue 1 amount:,123, at 9,:12,
Queue 0 amount:,123, at 9,:14,
Queue 1 amount:,123, at 9,:14,
Queue 0 amount:,123, at 9,:16,
Queue 1 amount:,122, at 9,:16,
Queue 0 amount:,123, at 9,:18,
Queue 1 amount:,121, at 9,:18,
Queue 0 amount:,123, at 9,:20,
Queue 1 amount:,121, at 9,:20,
Queue 0 amount:,122, at 9,:22,
Queue 1 amount:,121, at 9,:22,
Queue 0 amount:,122, at 9,:24,
Queue 1 amount:,121, at 9,:24,
Queue 0 amount:,121, at 9,:26,
Queue 1 amount:,121, at 9,:26,
Queue 0 amount:,121, at 9,:28,
Queue 1 amount:,120, at 9,:28,
Queue 0 amount:,120, at 9,:30,
Queue 1 amount:,119, at 9,:30,
Queue 0 amount:,120, at 9,:32,
Queue 1 amount:,119, at 9,:32,
Queue 0 amount:,119, at 9,:34,
Queue 1 amount:,119, at 9,:34,
Queue 0 amount:,119, at 9,:36,
Queue 1 amount:,119, at 9,:36,
Queue 0 amount:,119, at 9,:38,
Queue 1 amount:,119, at 9,:38,
Queue 0 amount:,118, at 9,:40,
Queue 1 amount:,118, at 9,:40,
Queue 0 amount:,118, at 9,:42,
Queue 1 amount:,118, at 9,:42,
Queue 0 amount:,117, at 9,:44,
Queue 1 amount:,117, at 9,:44,
Queue 0 amount:,117, at 9,:46,
Queue 1 amount:,117, at 9,:46,
Queue 0 amount:,117, at 9,:48,
Queue 1 amount:,117, at 9,:48,
Queue 0 amount:,117, at 9,:50,
Queue 1 amount:,117, at 9,:50,
Queue 0 amount:,117, at 9,:52,
Queue 1 amount:,116, at 9,:52,
Queue 0 amount:,117, at 9,:54,
Queue 1 amount:,116, at 9,:54,
Queue 0 amount:,118, at 9,:56,
Queue 1 amount:,117, at 9,:56,
Queue 0 amount:,117, at 9,:58,
Queue 1 amount:,117, at 9,:58,
Queue 0 amount:, 117, at 10,:00,
Queue 1 amount:, 117, at 10,:00,
Queue 0 amount:, 117, at 10,:02,
Queue 1 amount:, 116, at 10,:02,
Queue 0 amount:, 117, at 10,:04,
Queue 1 amount:, 116, at 10,:04,
Queue 0 amount:, 118, at 10,:06,
Queue 1 amount:, 118, at 10,:06,
Queue 0 amount:, 118, at 10,:08,
Queue 1 amount:, 118, at 10,:08,
Queue 0 amount:,120, at 10,:10,
Queue 1 amount:,119, at 10,:10,
Queue 0 amount:,120, at 10,:12,
Queue 1 amount:,119, at 10,:12,
Queue 0 amount:,120, at 10,:14,
Queue 1 amount:,119, at 10,:14,
Queue 0 amount:,120, at 10,:16,
Queue 1 amount:,119, at 10,:16,
Queue 0 amount:,120, at 10,:18,
Queue 1 amount:,118, at 10,:18,
Queue 0 amount:,120, at 10,:20,
Queue 1 amount:,119, at 10,:20,
Queue 0 amount:,119, at 10,:22,
Queue 1 amount:,119, at 10,:22,
Queue 0 amount:,119, at 10,:24,
Queue 1 amount:,119, at 10,:24,
Queue 0 amount:,121, at 10,:26,
Queue 1 amount:,121, at 10,:26,
Queue 0 amount:,120, at 10,:28,
Queue 1 amount:,121, at 10,:28,
Queue 0 amount:,120, at 10,:30,
Queue 1 amount:,120, at 10,:30,
Queue 0 amount:,120, at 10,:32,
Queue 1 amount:,119, at 10,:32,
Queue 0 amount:,119, at 10,:34,
Queue 1 amount:,119, at 10,:34,
Queue 0 amount:,119, at 10,:36,
Queue 1 amount:,118, at 10,:36,
Queue 0 amount:,119, at 10,:38,
Queue 1 amount:,117, at 10,:38,
Queue 0 amount:,118, at 10,:40,
Queue 1 amount:,116, at 10,:40,
Queue 0 amount:,118, at 10,:42,
Queue 1 amount:,115, at 10,:42,
Queue 0 amount:,117, at 10,:44,
Queue 1 amount:,115, at 10,:44,
Queue 0 amount:,116, at 10,:46,
Queue 1 amount:,115, at 10,:46,
Queue 0 amount:,116, at 10,:48,
Queue 1 amount:,114, at 10,:48,
Queue 0 amount:,116, at 10,:50,
Queue 1 amount:,114, at 10,:50,
Queue 0 amount:,115, at 10,:52,
Queue 1 amount:,113, at 10,:52,
Queue 0 amount:,115, at 10,:54,
Queue 1 amount:,113, at 10,:54,
Queue 0 amount:,115, at 10,:56,
Queue 1 amount:,113, at 10,:56,
Queue 0 amount:,114, at 10,:58,
Queue 1 amount:,112, at 10,:58,
Queue 0 amount:, 114, at 11,:00,
Queue 1 amount:, 112, at 11,:00,
Queue 0 amount:, 113, at 11,:02,
Queue 1 amount:, 111, at 11,:02,
Queue 0 amount:, 113, at 11,:04,
Queue 1 amount:, 111, at 11,:04,
Queue 0 amount:, 113, at 11,:06,
Queue 1 amount:, 110, at 11,:06,
Queue 0 amount:, 113, at 11,:08,
Queue 1 amount:, 110, at 11,:08,
Queue 0 amount:,113, at 11,:10,
Queue 1 amount:,109, at 11,:10,
Queue 0 amount:,112, at 11,:12,
Queue 1 amount:,109, at 11,:12,
Queue 0 amount:,111, at 11,:14,
Queue 1 amount:,109, at 11,:14,
Queue 0 amount:,110, at 11,:16,
Queue 1 amount:,109, at 11,:16,
Queue 0 amount:,110, at 11,:18,
Queue 1 amount:,108, at 11,:18,
Queue 0 amount:,110, at 11,:20,
Queue 1 amount:,108, at 11,:20,
Queue 0 amount:,110, at 11,:22,
Queue 1 amount:,107, at 11,:22,
Queue 0 amount:,109, at 11,:24,
Queue 1 amount:,107, at 11,:24,
Queue 0 amount:,109, at 11,:26,
Queue 1 amount:,107, at 11,:26,
Queue 0 amount:,108, at 11,:28,
Queue 1 amount:,107, at 11,:28,
Queue 0 amount:,107, at 11,:30,
Queue 1 amount:,106, at 11,:30,
Queue 0 amount:,107, at 11,:32,
Queue 1 amount:,106, at 11,:32,
Queue 0 amount:,107, at 11,:34,
Queue 1 amount:,105, at 11,:34,
Queue 0 amount:,106, at 11,:36,
Queue 1 amount:,105, at 11,:36,
Queue 0 amount:,106, at 11,:38,
Queue 1 amount:,105, at 11,:38,
Queue 0 amount:,106, at 11,:40,
Queue 1 amount:,104, at 11,:40,
Queue 0 amount:,105, at 11,:42,
Queue 1 amount:,104, at 11,:42,
Queue 0 amount:,104, at 11,:44,
Queue 1 amount:,104, at 11,:44,
Queue 0 amount:,104, at 11,:46,
Queue 1 amount:,103, at 11,:46,
Queue 0 amount:,104, at 11,:48,
Queue 1 amount:,103, at 11,:48,
Queue 0 amount:,104, at 11,:50,
Queue 1 amount:,102, at 11,:50,
Queue 0 amount:,103, at 11,:52,
Queue 1 amount:,102, at 11,:52,
Queue 0 amount:,103, at 11,:54,
Queue 1 amount:,102, at 11,:54,
Queue 0 amount:,103, at 11,:56,
Queue 1 amount:,101, at 11,:56,
Queue 0 amount:,102, at 11,:58,
Queue 1 amount:,101, at 11,:58,
Queue 0 amount:, 102, at 12,:00,
Queue 1 amount:, 100, at 12,:00,
Queue 0 amount:, 101, at 12,:02,
Queue 1 amount:, 100, at 12,:02,
Queue 0 amount:, 100, at 12,:04,
Queue 1 amount:, 99, at 12,:04,
Queue 0 amount:, 99, at 12,:06,
Queue 1 amount:, 99, at 12,:06,
Queue 0 amount:, 99, at 12,:08,
Queue 1 amount:, 99, at 12,:08,
Queue 0 amount:,99, at 12,:10,
Queue 1 amount:,98, at 12,:10,
Queue 0 amount:,98, at 12,:12,
Queue 1 amount:,98, at 12,:12,
Queue 0 amount:,97, at 12,:14,
Queue 1 amount:,98, at 12,:14,
Queue 0 amount:,97, at 12,:16,
Queue 1 amount:,97, at 12,:16,
Queue 0 amount:,97, at 12,:18,
Queue 1 amount:,97, at 12,:18,
Queue 0 amount:,97, at 12,:20,
Queue 1 amount:,96, at 12,:20,
Queue 0 amount:,97, at 12,:22,
Queue 1 amount:,96, at 12,:22,
Queue 0 amount:,96, at 12,:24,
Queue 1 amount:,95, at 12,:24,
Queue 0 amount:,95, at 12,:26,
Queue 1 amount:,94, at 12,:26,
Queue 0 amount:,94, at 12,:28,
Queue 1 amount:,94, at 12,:28,
Queue 0 amount:,93, at 12,:30,
Queue 1 amount:,94, at 12,:30,
Queue 0 amount:,92, at 12,:32,
Queue 1 amount:,93, at 12,:32,
Queue 0 amount:,91, at 12,:34,
Queue 1 amount:,92, at 12,:34,
Queue 0 amount:,91, at 12,:36,
Queue 1 amount:,92, at 12,:36,
Queue 0 amount:,91, at 12,:38,
Queue 1 amount:,92, at 12,:38,
Queue 0 amount:,90, at 12,:40,
Queue 1 amount:,92, at 12,:40,
Queue 0 amount:,90, at 12,:42,
Queue 1 amount:,91, at 12,:42,
Queue 0 amount:,89, at 12,:44,
Queue 1 amount:,91, at 12,:44,
Queue 0 amount:,89, at 12,:46,
Queue 1 amount:,91, at 12,:46,
Queue 0 amount:,88, at 12,:48,
Queue 1 amount:,90, at 12,:48,
Queue 0 amount:,88, at 12,:50,
Queue 1 amount:,90, at 12,:50,
Queue 0 amount:,87, at 12,:52,
Queue 1 amount:,90, at 12,:52,
Queue 0 amount:,87, at 12,:54,
Queue 1 amount:,90, at 12,:54,
Queue 0 amount:,86, at 12,:56,
Queue 1 amount:,90, at 12,:56,
Queue 0 amount:,85, at 12,:58,
Queue 1 amount:,89, at 12,:58,
Queue 0 amount:, 84, at 1,:00,
Queue 1 amount:, 89, at 1,:00,
Queue 0 amount:, 84, at 1,:02,
Queue 1 amount:, 89, at 1,:02,
Queue 0 amount:, 84, at 1,:04,
Queue 1 amount:, 89, at 1,:04,
Queue 0 amount:, 83, at 1,:06,
Queue 1 amount:, 88, at 1,:06,
Queue 0 amount:, 83, at 1,:08,
Queue 1 amount:, 87, at 1,:08,
Queue 0 amount:,83, at 1,:10,
Queue 1 amount:,87, at 1,:10,
Queue 0 amount:,83, at 1,:12,
Queue 1 amount:,86, at 1,:12,
Queue 0 amount:,82, at 1,:14,
Queue 1 amount:,86, at 1,:14,
Queue 0 amount:,82, at 1,:16,
Queue 1 amount:,86, at 1,:16,
Queue 0 amount:,82, at 1,:18,
Queue 1 amount:,85, at 1,:18,
Queue 0 amount:,81, at 1,:20,
Queue 1 amount:,85, at 1,:20,
Queue 0 amount:,81, at 1,:22,
Queue 1 amount:,85, at 1,:22,
Queue 0 amount:,81, at 1,:24,
Queue 1 amount:,84, at 1,:24,
Queue 0 amount:,80, at 1,:26,
Queue 1 amount:,84, at 1,:26,
Queue 0 amount:,80, at 1,:28,
Queue 1 amount:,83, at 1,:28,
Queue 0 amount:,79, at 1,:30,
Queue 1 amount:,83, at 1,:30,
Queue 0 amount:,78, at 1,:32,
Queue 1 amount:,83, at 1,:32,
Queue 0 amount:,78, at 1,:34,
Queue 1 amount:,82, at 1,:34,
Queue 0 amount:,77, at 1,:36,
Queue 1 amount:,82, at 1,:36,
Queue 0 amount:,76, at 1,:38,
Queue 1 amount:,82, at 1,:38,
Queue 0 amount:,75, at 1,:40,
Queue 1 amount:,82, at 1,:40,
Queue 0 amount:,74, at 1,:42,
Queue 1 amount:,81, at 1,:42,
Queue 0 amount:,74, at 1,:44,
Queue 1 amount:,81, at 1,:44,
Queue 0 amount:,74, at 1,:46,
Queue 1 amount:,80, at 1,:46,
Queue 0 amount:,73, at 1,:48,
Queue 1 amount:,80, at 1,:48,
Queue 0 amount:,73, at 1,:50,
Queue 1 amount:,79, at 1,:50,
Queue 0 amount:,73, at 1,:52,
Queue 1 amount:,79, at 1,:52,
Queue 0 amount:,73, at 1,:54,
Queue 1 amount:,78, at 1,:54,
Queue 0 amount:,73, at 1,:56,
Queue 1 amount:,78, at 1,:56,
Queue 0 amount:,72, at 1,:58,
Queue 1 amount:,77, at 1,:58,
Queue 0 amount:, 72, at 2,:00,
Queue 1 amount:, 76, at 2,:00,
Queue 0 amount:, 72, at 2,:02,
Queue 1 amount:, 76, at 2,:02,
Queue 0 amount:, 72, at 2,:04,
Queue 1 amount:, 76, at 2,:04,
Queue 0 amount:, 72, at 2,:06,
Queue 1 amount:, 76, at 2,:06,
Queue 0 amount:, 71, at 2,:08,
Queue 1 amount:, 76, at 2,:08,
Queue 0 amount:,70, at 2,:10,
Queue 1 amount:,75, at 2,:10,
Queue 0 amount:,70, at 2,:12,
Queue 1 amount:,75, at 2,:12,
Queue 0 amount:,70, at 2,:14,
Queue 1 amount:,75, at 2,:14,
Queue 0 amount:,70, at 2,:16,
Queue 1 amount:,75, at 2,:16,
Queue 0 amount:,69, at 2,:18,
Queue 1 amount:,75, at 2,:18,
Queue 0 amount:,68, at 2,:20,
Queue 1 amount:,74, at 2,:20,
Queue 0 amount:,68, at 2,:22,
Queue 1 amount:,73, at 2,:22,
Queue 0 amount:,68, at 2,:24,
Queue 1 amount:,72, at 2,:24,
Queue 0 amount:,67, at 2,:26,
Queue 1 amount:,72, at 2,:26,
Queue 0 amount:,67, at 2,:28,
Queue 1 amount:,71, at 2,:28,
Queue 0 amount:,67, at 2,:30,
Queue 1 amount:,71, at 2,:30,
Queue 0 amount:,66, at 2,:32,
Queue 1 amount:,71, at 2,:32,
Queue 0 amount:,65, at 2,:34,
Queue 1 amount:,70, at 2,:34,
Queue 0 amount:,65, at 2,:36,
Queue 1 amount:,70, at 2,:36,
Queue 0 amount:,65, at 2,:38,
Queue 1 amount:,70, at 2,:38,
Queue 0 amount:,64, at 2,:40,
Queue 1 amount:,70, at 2,:40,
Queue 0 amount:,63, at 2,:42,
Queue 1 amount:,70, at 2,:42,
Queue 0 amount:,62, at 2,:44,
Queue 1 amount:,70, at 2,:44,
Queue 0 amount:,62, at 2,:46,
Queue 1 amount:,69, at 2,:46,
Queue 0 amount:,62, at 2,:48,
Queue 1 amount:,68, at 2,:48,
Queue 0 amount:,61, at 2,:50,
Queue 1 amount:,67, at 2,:50,
Queue 0 amount:,60, at 2,:52,
Queue 1 amount:,67, at 2,:52,
Queue 0 amount:,60, at 2,:54,
Queue 1 amount:,66, at 2,:54,
Queue 0 amount:,60, at 2,:56,
Queue 1 amount:,66, at 2,:56,
Queue 0 amount:,60, at 2,:58,
Queue 1 amount:,66, at 2,:58,
Queue 0 amount:, 59, at 3,:00,
Queue 1 amount:, 65, at 3,:00,
Queue 0 amount:, 58, at 3,:02,
Queue 1 amount:, 65, at 3,:02,
Queue 0 amount:, 58, at 3,:04,
Queue 1 amount:, 65, at 3,:04,
Queue 0 amount:, 58, at 3,:06,
Queue 1 amount:, 64, at 3,:06,
Queue 0 amount:, 57, at 3,:08,
Queue 1 amount:, 64, at 3,:08,
Queue 0 amount:,56, at 3,:10,
Queue 1 amount:,63, at 3,:10,
Queue 0 amount:,56, at 3,:12,
Queue 1 amount:,63, at 3,:12,
Queue 0 amount:,55, at 3,:14,
Queue 1 amount:,63, at 3,:14,
Queue 0 amount:,55, at 3,:16,
Queue 1 amount:,62, at 3,:16,
Queue 0 amount:,55, at 3,:18,
Queue 1 amount:,61, at 3,:18,
Queue 0 amount:,55, at 3,:20,
Queue 1 amount:,61, at 3,:20,
Queue 0 amount:,54, at 3,:22,
Queue 1 amount:,61, at 3,:22,
Queue 0 amount:,54, at 3,:24,
Queue 1 amount:,60, at 3,:24,
Queue 0 amount:,53, at 3,:26,
Queue 1 amount:,60, at 3,:26,
Queue 0 amount:,53, at 3,:28,
Queue 1 amount:,60, at 3,:28,
Queue 0 amount:,53, at 3,:30,
Queue 1 amount:,60, at 3,:30,
Queue 0 amount:,52, at 3,:32,
Queue 1 amount:,59, at 3,:32,
Queue 0 amount:,52, at 3,:34,
Queue 1 amount:,59, at 3,:34,
Queue 0 amount:,52, at 3,:36,
Queue 1 amount:,59, at 3,:36,
Queue 0 amount:,51, at 3,:38,
Queue 1 amount:,58, at 3,:38,
Queue 0 amount:,50, at 3,:40,
Queue 1 amount:,58, at 3,:40,
Queue 0 amount:,50, at 3,:42,
Queue 1 amount:,57, at 3,:42,
Queue 0 amount:,50, at 3,:44,
Queue 1 amount:,57, at 3,:44,
Queue 0 amount:,49, at 3,:46,
Queue 1 amount:,57, at 3,:46,
Queue 0 amount:,49, at 3,:48,
Queue 1 amount:,56, at 3,:48,
Queue 0 amount:,49, at 3,:50,
Queue 1 amount:,56, at 3,:50,
Queue 0 amount:,48, at 3,:52,
Queue 1 amount:,55, at 3,:52,
Queue 0 amount:,48, at 3,:54,
Queue 1 amount:,55, at 3,:54,
Queue 0 amount:,47, at 3,:56,
Queue 1 amount:,54, at 3,:56,
Queue 0 amount:,47, at 3,:58,
Queue 1 amount:,54, at 3,:58,
Queue 0 amount:, 47, at 4,:00,
Queue 1 amount:, 53, at 4,:00,
Queue 0 amount:, 47, at 4,:02,
Queue 1 amount:, 53, at 4,:02,
Queue 0 amount:, 46, at 4,:04,
Queue 1 amount:, 52, at 4,:04,
Queue 0 amount:, 45, at 4,:06,
Queue 1 amount:, 51, at 4,:06,
Queue 0 amount:, 44, at 4,:08,
Queue 1 amount:, 51, at 4,:08,
Queue 0 amount:,44, at 4,:10,
Queue 1 amount:,51, at 4,:10,
Queue 0 amount:,44, at 4,:12,
Queue 1 amount:,51, at 4,:12,
Queue 0 amount:,43, at 4,:14,
Queue 1 amount:,50, at 4,:14,
Queue 0 amount:,42, at 4,:16,
Queue 1 amount:,50, at 4,:16,
Queue 0 amount:,41, at 4,:18,
Queue 1 amount:,50, at 4,:18,
Queue 0 amount:,40, at 4,:20,
Queue 1 amount:,49, at 4,:20,
Queue 0 amount:,39, at 4,:22,
Queue 1 amount:,49, at 4,:22,
Queue 0 amount:,39, at 4,:24,
Queue 1 amount:,48, at 4,:24,
Queue 0 amount:,39, at 4,:26,
Queue 1 amount:,47, at 4,:26,
Queue 0 amount:,39, at 4,:28,
Queue 1 amount:,47, at 4,:28,
Queue 0 amount:,39, at 4,:30,
Queue 1 amount:,47, at 4,:30,
Queue 0 amount:,38, at 4,:32,
Queue 1 amount:,46, at 4,:32,
Queue 0 amount:,37, at 4,:34,
Queue 1 amount:,45, at 4,:34,
Queue 0 amount:,37, at 4,:36,
Queue 1 amount:,45, at 4,:36,
Queue 0 amount:,37, at 4,:38,
Queue 1 amount:,44, at 4,:38,
Queue 0 amount:,37, at 4,:40,
Queue 1 amount:,43, at 4,:40,
Queue 0 amount:,36, at 4,:42,
Queue 1 amount:,43, at 4,:42,
Queue 0 amount:,36, at 4,:44,
Queue 1 amount:,43, at 4,:44,
Queue 0 amount:,36, at 4,:46,
Queue 1 amount:,42, at 4,:46,
Queue 0 amount:,36, at 4,:48,
Queue 1 amount:,41, at 4,:48,
Queue 0 amount:,35, at 4,:50,
Queue 1 amount:,41, at 4,:50,
Queue 0 amount:,35, at 4,:52,
Queue 1 amount:,41, at 4,:52,
Queue 0 amount:,35, at 4,:54,
Queue 1 amount:,40, at 4,:54,
Queue 0 amount:,34, at 4,:56,
Queue 1 amount:,40, at 4,:56,
Queue 0 amount:,34, at 4,:58,
Queue 1 amount:,39, at 4,:58,
Queue 0 amount:, 34, at 5,:00,
Queue 1 amount:, 39, at 5,:00,
Queue 0 amount:, 34, at 5,:02,
Queue 1 amount:, 39, at 5,:02,
Queue 0 amount:, 33, at 5,:04,
Queue 1 amount:, 39, at 5,:04,
